Project ID,Sr No.,Item Name,Item Category,Quantity,UOM,Rate ($),Amount ($),Weight (kg),Month,Year,Company Name,City,Country
AG-FEB26,219,Furnace 150 kg Single Crucible Complete,Furnace Material,1.0,No.," $7,143.00 ",7143.0,500.0,December,2025,PakArab Steel Factory,Khartoum,Sudan
AG-FEB26,220,1500 KVA Transformer,Raw Material,3.0,No.," $1,429.00 ",4286.0,30.0,December,2025,PakArab Steel Factory,Khartoum,Sudan
AG-APR25,221,Air Pressure Hand,Raw Material,1.0,No., $17.00 ,17.0,10.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,222,Ink black colour,Raw Material,2.0,No., $8.00 ,17.0,20.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,223,Pandora alloy (1 kg),Raw Material,1.0,No., $15.00 ,15.0,10.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,224,Pipe connecter,Raw Material,2.0,No., $1.00 ,2.0,20.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,225,Plastic small,Raw Material,1.0,No., $1.00 ,1.0,10.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,226,Pressure gauge,Raw Material,1.0,No., $2.00 ,2.0,10.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,227,Ring sizer,Raw Material,1.0,No., $6.00 ,6.0,10.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,228,Rubber plate die,Raw Material,1.0,No., $-   ,0.0,10.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,229,Steel for clean,Raw Material,4.0,No., $1.00 ,4.0,100.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,230,Steel polish files,Raw Material,11.0,No., $1.00 ,14.0,275.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,231,Steel small,Raw Material,1.0,No., $13.00 ,13.0,25.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,232,Steel small (500 grm),Raw Material,1.0,No., $2.00 ,2.0,25.0,February,2025,Shalimar Steels,Soba,Sudan
AG-APR25,233,Steel small katira for cutting,Raw Material,11.0,No., $3.00 ,31.0,275.0,February,2025,Shalimar Steels,Soba,Sudan
AG-JAN25,234,Jewlary making box Zeshan,Account,5.0,Box, $50.00 ,250.0,50.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,235,Cable adapter,Electrical,4.0,No., $2.00 ,6.0,4.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,236,Copper Stud 10 mm ,Electrical,60.0,No., $2.00 ,120.0,600.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,237,Electric moter 400 hp,Electrical,1.0,No.," $5,000.00 ",5000.0,10.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,238,Furnace remote control,Electrical,1.0,No., $250.00 ,250.0,1.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,239,Thyristor Fast F1800,Electrical,4.0,No., $100.00 ,400.0,40.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,240,Bentonide Powder,Furnace Material,40.0,Bags, $10.00 ,400.0,400.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,241,Boric Acid ,Furnace Material,5.0,Bags, $50.00 ,250.0,50.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,242,Coil Cot Powder,Furnace Material,5.0,Bags, $25.00 ,125.0,50.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,243,Crucible 50 kg,Furnace Material,2.0,No., $50.00 ,100.0,20.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,244,Ferro Manganese ,Furnace Material,40.0,Bags, $50.00 ,2000.0,400.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,245,Fire Clay Powder ,Furnace Material,25.0,Bags, $5.00 ,125.0,250.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,246,Graphite Powder ,Furnace Material,40.0,Bags, $25.00 ,1000.0,400.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,247,Mica Sheet 3 mm ,Furnace Material,5.0,No., $10.00 ,50.0,125.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,248,Silicon,Furnace Material,4.0,Bags, $50.00 ,200.0,40.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,249,Fordem machine,Mechanical,1.0,No., $13.00 ,13.0,500.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,250,Gear Grarri,Mechanical,4.0,No., $200.00 ,800.0,40.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,251,Hydrolic Pump,Mechanical,1.0,No., $100.00 ,100.0,50.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,252,Lathe machine 5 ft,Mechanical,1.0,No.," $1,500.00 ",1500.0,500.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,253,Lathe machine through chuk,Mechanical,4.0,No., $50.00 ,200.0,2000.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,254,Lathe machine through chuk,Mechanical,4.0,No., $50.00 ,200.0,2000.0,January,2025,PakArab Steel Factory,Khartoum,Sudan
AG-JAN25,255,Matt machine,Mechanical,1.0,No., $18.00 ,18.0,500.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,256,Megnit machine,Mechanical,2.0,No., $18.00 ,36.0,1000.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,257,Melting machine,Mechanical,1.0,No., $40.00 ,40.0,500.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,258,Phrozen machine printer,Mechanical,1.0,No., $80.00 ,80.0,500.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,259,Pully 3 inch 2 belts bore 24 mm,Mechanical,516.0,No., $3.00 ,1548.0,5160.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,260,Pully 4 inch,Mechanical,1200.0,No., $5.00 ,6000.0,12000.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,261,Pully 4 inch 3 belts bore 42 + 50 mm ,Mechanical,504.0,No., $5.00 ,2520.0,5040.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,262,Shower casting machine,Mechanical,1.0,No., $55.00 ,55.0,500.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,263,Steel body circle + machine box,Mechanical,2.0,No., $17.00 ,34.0,50.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,264,Vecuum presure pump,Mechanical,2.0,No., $62.00 ,124.0,100.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,265,Vernier calipers,Mechanical,2.0,No., $10.00 ,20.0,20.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,266,Clamp meter,Meter,1.0,No., $25.00 ,25.0,1.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,267,Digital Gauge meter,Meter,5.0,No., $5.00 ,25.0,5.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,268,Air Pressure Hand,Raw Material,1.0,No., $17.00 ,17.0,10.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,269,Berring 22226 K,Raw Material,2.0,No., $50.00 ,100.0,20.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,270,Bracket 526,Raw Material,2.0,No., $10.00 ,20.0,20.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,271,Bush 26 HK,Raw Material,2.0,No., $5.00 ,10.0,20.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,272,Candle rad,Raw Material,3.0,No., $2.00 ,5.0,30.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,273,Casting pipe 40 mm dia,Raw Material,1.5,Ton," $1,100.00 ",1650.0,15.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,274,Casting pipe 45 mm dia,Raw Material,2.0,Ton," $1,100.00 ",2200.0,20.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,275,Casting pipe 50 mm dia,Raw Material,2.0,Ton," $1,100.00 ",2200.0,20.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,276,Casting pipe 55 mm dia,Raw Material,1.0,Ton," $1,100.00 ",1100.0,10.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,277,Copper Braizing Rod,Raw Material,5.0,No., $2.00 ,10.0,125.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,278,Dai press steel,Raw Material,1.0,No., $36.00 ,36.0,25.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,279,"Fiber Glass Rod 2"" * 3/2"" * 28"" ",Raw Material,4.0,No., $2.00 ,8.0,100.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,280,Fiber Glass Sheet 3 mm (4' * 8') 16.8 kg,Raw Material,1.0,No., $20.00 ,20.0,25.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,281,Gare Garrari,Raw Material,6.0,No., $200.00 ,1200.0,60.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,282,"Glass Bush 3/4"" ",Raw Material,40.0,No., $2.00 ,80.0,400.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,283,Glass Tape,Raw Material,40.0,No., $1.00 ,40.0,40.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,284,Gloves,Raw Material,4.0,No., $3.00 ,12.0,0.2,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,285,Grinder disk,Raw Material,6.0,No., $50.00 ,300.0,60.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,286,Grinder disk,Raw Material,6.0,No., $50.00 ,300.0,60.0,January,2025,PakArab Steel Factory,Khartoum,Sudan
AG-JAN25,287,Grinder round tools,Raw Material,25.0,No., $2.00 ,50.0,250.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,288,Grinder round tools,Raw Material,25.0,No., $2.00 ,50.0,250.0,January,2025,PakArab Steel Factory,Khartoum,Sudan
AG-JAN25,289,Grinder tools,Raw Material,25.0,No., $2.00 ,50.0,250.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,290,Grinder tools,Raw Material,25.0,No., $2.00 ,50.0,250.0,January,2025,PakArab Steel Factory,Khartoum,Sudan
AG-JAN25,291,Ink black colour,Raw Material,2.0,No., $8.00 ,17.0,20.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,292,Insulation sleeve,Raw Material,120.0,No., $2.00 ,240.0,1200.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,293,Insulation sleeve,Raw Material,120.0,No., $2.00 ,240.0,1200.0,January,2025,PakArab Steel Factory,Khartoum,Sudan
AG-JAN25,294,Jain paper,Raw Material,2.0,No., $1.00 ,3.0,20.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,295,Kalyat steel,Raw Material,2.0,No., $21.00 ,43.0,50.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,296,Load Cell,Raw Material,4.0,No., $100.00 ,400.0,40.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,297,Measuring Foots,Raw Material,4.0,No., $1.00 ,4.0,40.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,298,Mechanical Tool accessories large Tanzeem,Raw Material,2.0,Box, $50.00 ,100.0,20.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,299,Mechanical Tool accessories large Tanzeem,Raw Material,2.0,Box, $50.00 ,100.0,20.0,January,2025,PakArab Steel Factory,Khartoum,Sudan
AG-JAN25,300,Mechanical Tool accessories small Tanzeem,Raw Material,3.0,Box, $50.00 ,150.0,30.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,301,Mechanical Tool accessories small Tanzeem,Raw Material,3.0,Box, $50.00 ,150.0,30.0,January,2025,PakArab Steel Factory,Khartoum,Sudan
AG-JAN25,302,Mom injecter,Raw Material,1.0,No., $45.00 ,45.0,10.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,303,Moter Carbon Bush,Raw Material,4.0,No., $10.00 ,40.0,40.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,304,MS Rolls,Raw Material,12.0,No., $100.00 ,1200.0,120.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
AG-JAN25,305,Omni mom (3 kg),Raw Material,1.0,No., $58.00 ,58.0,10.0,January,2025,Ghazi Abbas Steel Mills,Kosti,Sudan
AG-JAN25,306,OPTO Card,Raw Material,2.0,No., $50.00 ,100.0,20.0,January,2025,Arfan Kosti Steel Factory,Kosti,Sudan
